LAT,LONG,SP_GROUP,AGE,P0,BA,D,H,N,YEAR,FOREST_TYPE,VOLUME
64.7,26.9,1,91,982.125,27.00928296,23.41376899,16.54958201,627.3075507,2010,4,216.0417351
64.7,27.5,1,58,933.54,6.002869752,13.23040748,9.789745818,436.6390757,2010,4,31.11205759
64.7,27.7,1,90,913.235,18.65670833,26.12873566,18.42857745,347.9431975,2010,4,163.413205
64.7,28.1,2,229,912.96,16,25.03636364,15.09104618,325.003172,2010,3,109.1091808
64.7,25.7,4,64,1062.12,31.01095441,15.09058004,12.52890789,1733.857434,2010,2,180.5194702
64.8,24.8,1,71,1129.6775,19.97524583,9.690289643,7.602743871,2708.499344,2010,4,85.02372976
64.8,29.5,1,44,889.1625,4.231622468,16.07302457,11.61975049,208.5555808,2010,3,25.20244733
64.8,25.1,4,69,1124.0775,11.79222793,18.05967429,14.54910527,460.3478899,2010,2,78.36221594
64.8,28.3,1,49,895.09,17.45016843,15.79764075,11.46711369,890.2772479,2010,3,102.8177526
64.8,24.8,4,61,1129.6775,10.79676894,17.6778392,14.29571216,439.8914971,2010,4,70.64505459
64.8,26,1,53,1055.1475,9.347896203,9.680665103,7.559797737,1270.028912,2010,4,39.61500083
64.8,27.7,4,56,905.19,19.03991894,21.46954196,16.93377822,525.932072,2010,3,144.7339587
64.8,28.9,1,44,903.23,21.55170251,11.22295637,8.553972085,2178.598263,2010,4,100.4161533
64.8,27.2,1,76,951.7775,21.31138561,14.31348664,10.52670402,1324.435863,2010,5,117.1197032
64.8,27.8,1,59,905.19,29.03012897,14.33825565,10.54283118,1797.903776,2010,4,159.7372066
64.8,28.1,4,43,903.4075,25.10695622,15.51307831,12.84148566,1328.336831,2010,3,149.4131484
64.9,25.1,4,49,1136.1675,15.42006062,8.726752991,8.350495854,2578.047012,2010,3,63.5201146
64.9,28.4,2,160,887.275,27.90767399,18.454404,14.18479297,1043.358869,2010,3,192.5610279
64.9,29.5,4,33,889.1625,3.992209433,7.29965112,7.447827311,953.9359751,2010,1,15.03265999
64.9,25.4,4,24,1111.45,11.61565864,8.916466541,8.462402823,1860.237482,2010,2,48.36375589
64.9,25.7,2,78,1065.7825,6.629994794,14.27142039,11.33815739,414.4659976,2010,2,37.76117758
64.9,26,1,150,1049.0825,14.51698906,19.76096755,14.00018599,473.3367863,2010,4,100.8757372
64.9,27.8,4,26,905.035,29.0219109,7.369719527,7.490493709,6803.528417,2010,3,109.7601941
64.9,28.1,1,86,893.2925,10.7525136,10.43404045,8.042235347,1257.520538,2010,4,47.76398477
65,25.7,1,54,1086.875,26.97355519,19.27839225,13.76275714,924.0738597,2010,3,184.8361665
65,26,1,104,1036.255,10.22389393,11.32741718,8.579127711,1014.52946,2010,5,47.73924977
65,26.3,1,96,1005.03,22.56615877,23.08833268,16.31637297,538.9923672,2010,4,178.3494221
65,26.3,1,68,1005.03,25.08155679,9.55949948,7.547151542,3494.574473,2010,5,106.1771402
65,26.9,1,69,975.895,19.17000199,16.15430963,11.70290685,935.3097707,2010,4,114.8546616
65,27.8,4,52,905.035,19.99855162,15.13949538,12.57507918,1110.927871,2010,3,116.8099629
65,27.2,1,47,960.9825,20.48546927,15.43761289,11.23514985,1094.449538,2010,4,118.7008982
65,28.1,1,42,900.91,17.26946678,17.50158496,12.57986886,717.8509599,2010,4,109.8191153
65,26.6,1,113,987.2475,9.797788231,11.39872445,8.596630409,960.120309,2010,3,45.8183079
65.1,29.3,1,94,859.4225,20.69900805,19.00130605,13.56722301,729.9493829,2010,4,140.1517597
65.1,29.6,1,151,869.0925,26.40017922,23.49468619,16.55434298,608.9444775,2010,3,211.1794276
65.1,29.3,1,69,859.4225,12.27503472,15.5584663,11.30799967,645.65316,2010,4,71.5018305
65.2,25.4,1,115,1102.7525,29.68391116,20.73457661,14.70623127,879.1053002,2010,4,214.9790862
65.2,25.7,1,64,1062.105,32.03847416,13.22087544,9.832819472,2333.788612,2010,4,166.6639359
65.2,26,1,90,1036.0375,22.67691939,12.45841783,9.33794515,1860.237482,2010,5,113.202939
65.2,26.6,1,61,972.6725,9.962065699,18.51680759,13.24395322,369.9365929,2010,3,66.11144792
65.2,28.7,4,21,849.8025,8.074687788,9.531014511,8.879457516,1131.768484,2010,3,34.97130356
65.2,27.2,1,93,948.635,22.10928843,16.59152462,11.97538731,1022.615315,2010,3,134.9901987
65.3,29.3,1,20,847.905,1.896220445,9.363825788,7.353049331,275.3545728,2010,4,7.870199986
65.3,26,1,74,1022.6175,24.93696874,17.69269522,12.71839064,1014.298509,2010,3,160.0303444
65.3,26,1,77,1022.6175,18.59996876,19.29963729,13.77315238,635.805147,2010,4,127.5346969
65.3,26.8,1,69,979.66,23.19423606,16.24166583,11.76965948,1119.512766,2010,3,139.621346
65.3,27.5,1,87,926.895,18.14994907,17.36375027,12.48710774,766.4758345,2010,4,114.7126294
65.3,27.5,1,17,926.895,7.248145138,10.23404599,7.914268523,881.134633,2010,3,31.80407158
65.3,29,1,111,841.695,24.10491896,23.1904887,16.3825807,570.6843891,2010,4,191.1591521
65.3,26,1,86,1022.6175,16.77631567,14.28547839,10.48428065,1046.687725,2010,4,91.88771452
65.3,26,1,61,1022.6175,25.81777583,15.60315598,11.35121981,1350.218469,2010,3,150.8659124
65.3,28.1,2,159,885.6625,32,28.65333333,19.88324468,496.2605961,2010,3,288.3720152
65.4,29.3,1,43,845.54,16.92260195,15.26644006,11.12273644,924.4889066,2010,4,97.25364305
65.4,29,1,42,843.7025,6.682805043,10.59895999,8.130220759,757.4298303,2010,4,29.93355141
65.4,29.6,1,78,850.225,14.06917015,19.29774124,13.77335938,481.022779,2010,4,96.47004568
65.4,29.6,1,82,850.225,13.06442526,17.30899409,12.466986,555.2093459,2010,5,82.46552102
65.4,25.4,1,42,1070.79,18.97065558,16.09735305,11.65416354,932.1450971,2010,3,113.2665823
65.4,25.4,4,47,1070.79,24.41823396,14.33379901,12.02557487,1513.21887,2010,2,137.1069284
65.4,26,1,46,1022.6175,22.79482176,14.65738434,10.72192633,1350.931622,2010,1,127.1412352
65.4,27.8,1,73,915.085,21.23679329,15.34929916,11.18580325,1147.683022,2010,4,122.6160743
65.4,28.1,1,26,880.445,14.05681251,11.47684509,8.691733439,1358.788715,2010,3,66.31193463
65.4,29,1,80,843.7025,13.3907012,16.7338341,12.07977012,608.8671169,2010,4,82.34826306
65.4,25.7,1,81,1036.1625,32.34800829,16.16071294,11.72579979,1577.017934,2010,4,194.1337184
65.4,27.2,1,22,943.8675,7.141840751,5.812518422,5.314011242,2691.482721,2010,4,23.62006877
65.4,28.4,2,207,848.5875,19,21.88823529,14.53645996,504.9428448,2010,3,129.0048336
65.4,28.7,1,41,836.585,18.56265056,12.1436398,9.129113909,1602.700431,2010,3,91.01718578
65.4,27.2,1,29,943.8675,10.32405032,7.791765546,6.435027948,2165.152441,2010,4,38.88010212
65.5,29,1,24,837.89,6.808546285,11.90261446,8.953297885,611.8990507,2010,3,32.87355381
65.5,25.4,1,126,1053.6375,13.84308648,15.80510775,11.38206975,705.5830332,2010,3,81.0423189
65.5,25.4,1,165,1053.6375,15,19.54666667,13.5986829,499.8687231,2010,4,101.6325874
65.5,25.6,4,48,1015.3625,37.82231001,14.88056243,12.38061575,2174.80076,2010,1,217.8530424
65.5,25.6,1,94,1015.3625,25.99153906,13.80133841,10.1809319,1737.399551,2010,4,139.0293527
65.5,27.5,1,32,906.4425,1.190669848,16.36767289,11.80653634,56.58842421,2010,4,7.184687795
65.5,28.4,2,71,855.7725,18.5059801,12.52567197,10.2117183,1501.827808,2010,3,96.63538784
65.5,27.5,2,186,906.4425,21.25156494,18.62876888,14.23438225,779.7093203,2010,3,146.8790862
65.5,26.6,4,72,954.1125,13.2249002,12.72876893,10.9639812,1039.273172,2010,2,68.49830206
65.7,25.9,1,58,973.875,9.170892581,17.16912025,12.3425652,396.1189695,2010,3,57.40376529
65.7,27.8,1,164,854.1075,20,21.28823529,13.50333269,561.9022757,2010,3,134.0700072
65.7,28.4,1,79,834.8075,15.31403651,15.47657238,11.26660081,814.0484062,2010,4,88.9405669
65.7,28.4,1,70,834.8075,16.27315076,14.86645516,10.86696804,937.4905871,2010,4,91.76587231
65.7,26.5,1,60,937.9675,12.10189189,17.52803679,12.59292726,501.5299061,2010,4,77.02261528
65.7,26.6,4,51,937.9675,15.23627867,17.09153785,13.8964066,664.0896991,2010,4,97.22155926
65.7,26.9,1,57,917.1825,11.0464625,13.3958868,9.909314211,783.7731885,2010,4,57.81467886
65.7,26.9,2,22,917.1825,2.019652645,9.332184424,8.04414106,295.270579,2010,3,8.688258736
65.7,27.5,2,174,878.9475,13,32.85,17.84495436,153.3849408,2010,3,98.3628435
65.7,26.9,2,197,917.1825,14,19.35454545,14.04845913,475.852332,2010,3,94.42908185
65.7,24.7,2,80,1062.4175,20.03156498,22.57856385,17.13403815,500.302151,2010,1,162.9662256
65.8,24.7,1,27,1062.4175,22.44540347,9.283169344,7.347097283,3316.232637,2010,3,93.11413224
65.8,24.7,1,20,1062.4175,4.756840053,10.57737576,8.099575575,541.3433438,2010,3,21.24390882
65.8,29,1,98,795.3775,17.22985121,17.19399714,12.36173166,742.0581604,2010,3,107.9870491
65.8,29,1,90,795.3775,8.938899507,15.50411992,11.24986968,473.4781433,2010,4,51.84564963
65.8,29.5,1,95,803.075,10.66026288,15.59428962,11.30804364,558.1447473,2010,4,62.0907978
65.8,24.7,1,57,1062.4175,26.83774558,13.89319139,10.24995229,1770.321375,2010,3,144.3449066
65.8,25.5,1,64,976.3325,21.01979987,14.01071738,10.32039964,1363.383236,2010,4,113.6781992
65.8,25.5,1,42,976.3325,5.175881679,8.099943998,6.601349796,1004.454864,2010,4,19.85014999
65.8,25.5,1,56,976.3325,12.47630413,8.897804342,7.101473696,2006.459363,2010,4,50.46557822
65.8,25.5,1,45,976.3325,5.236317798,10.96555111,8.343248025,554.4663426,2010,4,23.92597932
65.8,26.4,1,74,931.865,12.42884106,11.71234876,8.849850745,1153.593395,2010,4,59.46768294
65.8,26.9,1,89,900.9425,16.69776382,20.56801272,14.6135856,502.5551968,2010,4,120.3001204
65.8,27.2,1,34,894.3525,18.04767462,13.17057081,9.775878782,1324.714152,2010,4,93.4403822
65.8,27.2,1,97,894.3525,25.47235343,19.07051046,13.61653116,891.7734836,2010,4,172.9961995
65.8,27.5,1,68,878.9475,23.02513017,15.64997872,11.38627239,1196.97398,2010,4,134.8893852
65.9,27.5,1,71,857.56,10,16.425,10.84258913,471.9536641,2010,5,56.07711045
65.9,27.5,1,68,857.56,10.51202719,8.118580482,6.641062451,2030.656162,2010,4,40.49219854
65.9,27.5,1,77,857.56,11.31293427,16.53656818,11.95450826,526.7379521,2010,5,68.97674081
65.9,24.2,2,119,1047.64,30.53273236,19.17497079,14.71363729,1057.319805,2010,3,217.5733546
65.9,24.2,2,48,1047.64,13.92555128,15.331049,12.0856616,754.360209,2010,4,83.79203153
65.9,29,1,71,795.3775,19.85880734,14.85825962,10.86920165,1145.321455,2010,3,112.0074765
65.9,29.5,1,70,847.7175,19.84851653,18.43753891,13.208658,743.4166304,2010,4,131.4376166
65.9,25.1,2,67,992.84,30.57605945,15.74233343,12.38864091,1570.91765,2010,2,188.005883
65.9,28.6,1,103,805.26,9.421839749,10.96353595,8.332694446,998.032173,2010,3,43.00721659
65.9,29.5,2,79,847.7175,16.03334912,12.72203554,10.34016014,1261.308025,2010,3,84.59372943
65.9,26.4,1,78,918.0525,20.65218894,17.62401477,12.67134964,846.5770916,2010,4,132.1260685
65.9,26.8,1,51,900.9425,10.19351188,12.18805121,9.136830736,873.706187,2010,4,50.01125542
65.9,26.9,1,103,900.9425,23.79626354,23.41222499,16.53610364,552.7560575,2010,3,190.2016627
65.9,27.7,1,35,835.8675,17.3920438,13.93066296,10.26432574,1141.082826,2010,3,93.64451106
66,27.7,4,65,822.1275,12.40326819,17.43238082,14.13009374,519.6762189,2010,2,80.32443713
66,27.7,1,88,822.1275,14.07263658,11.58726371,8.771282059,1334.516074,2010,4,66.86364485
66,26.4,1,68,903.975,15.91044496,14.93801085,10.92380609,907.8349601,2010,5,90.10574111
66.1,24.2,1,87,983.8375,23.99413206,12.13489613,9.122319712,2074.641384,2010,3,117.5794057
66.1,24.2,1,51,983.8375,15.92544801,14.42159874,10.56469228,974.9334288,2010,3,87.76652092
66.1,25.1,4,49,983.295,13.68852532,13.42551722,11.42807945,966.9515863,2010,3,73.50849093
66.1,29.1,1,146,782.6525,12.27633024,17.34633712,12.33800364,519.4731629,2010,4,76.78383606
66.1,28.2,1,81,811.2875,10.40951091,17.56071109,12.62338215,429.7899414,2010,4,66.38628424
66.1,26.8,1,226,885.7925,16,18.64615385,12.93933312,585.9378791,2010,3,103.9955008
66.1,27.3,1,56,856.42,10.41575555,9.47394885,7.454050233,1477.538568,2010,4,43.67815829
66.1,26.4,1,98,892.245,21.24209996,13.52483025,9.989081209,1478.576914,2010,4,111.8930477
66.1,27.3,1,57,856.42,9.745926595,12.71443005,9.486664123,767.6079444,2010,4,49.26401057
66.1,27.3,1,68,856.42,21.19513577,13.16404072,9.782666069,1557.284235,2010,4,109.8011979
66.3,24.6,4,49,941.19,10.83585992,10.95251041,9.793321422,1150.127934,2010,2,50.93549041
66.3,29.1,1,57,794.1975,11.36270845,11.61074578,8.785448491,1073.177973,2010,3,54.05608157
66.3,25.1,2,192,944.305,21.37087282,20.99295441,15.89345215,617.4264821,2010,3,162.5470647
66.3,25.5,1,22,956.2825,1.89125076,6.326046639,5.568941848,601.7200117,2010,4,6.448665202
66.3,29.5,1,217,778.435,19.36921049,17.08466766,12.19052909,844.9071144,2010,3,119.9612534
66.3,29.5,2,175,778.435,20,24.02142857,17.86793618,441.3086612,2010,3,167.8818849
66.3,26.4,1,37,894.55,21.46533731,13.7652633,10.16367883,1442.377005,2010,3,114.664155
66.3,27.7,1,174,798.945,14,21.96153846,13.65045817,369.5835509,2010,4,94.58726873
66.3,27.3,1,88,847.8575,12.59650786,17.39629562,12.49465378,529.9644307,2010,4,79.64906296
66.5,23.7,1,42,930.1775,16.61886516,12.50658553,9.348449924,1352.801163,2010,4,83.0296639
66.5,24.6,1,32,929.7125,13.83959638,10.7471312,8.228695124,1525.627265,2010,2,62.56880497
66.5,24.6,1,66,929.7125,9.644142129,11.52250288,8.723090832,924.868674,2010,4,45.62417259
66.5,29.1,2,70,767.89,15.08683998,12.1926998,9.980886929,1292.137233,2010,2,77.28611905
66.5,25.9,4,70,917.895,14.91388792,11.16199011,9.940350626,1524.114964,2010,4,71.00357209
66.5,26.4,1,50,881.8475,29.06930197,16.45039839,11.90986488,1367.70326,2010,3,176.7025881
66.5,27.7,1,34,839.4225,24.01601455,11.53425991,8.754289236,2298.431631,2010,3,113.9407534
66.5,27.3,1,81,834.7025,16.36916168,9.296846573,7.371412223,2411.377638,2010,4,68.07795196
66.5,26.9,1,63,858.345,15.36947643,14.02332569,10.32208023,995.1009733,2010,4,83.12947188
66.5,27.3,1,126,834.7025,18.3205632,17.80742067,12.73212544,735.608777,2010,3,117.6483036
66.5,27.3,4,47,834.7025,27.94327059,10.16419309,9.277177327,3443.828704,2010,2,125.4951253
66.6,24.1,1,106,941.23,10.03305101,8.460228567,6.801171095,1784.756393,2010,4,39.31451973
66.6,24.1,1,38,941.23,8.847449228,9.24504101,7.297480812,1317.98514,2010,3,36.51562243
66.6,24.6,2,197,918.1075,26.02566021,14.65244076,11.54654417,1543.447727,2010,3,150.3795788
66.7,25,1,70,897.01,21.20976694,18.27266192,13.10129809,808.8022991,2010,3,139.5032496
66.7,25,1,56,897.01,15.54731697,12.63513991,9.432388197,1239.953678,2010,3,78.23017347
66.7,25.9,2,104,898.315,22.95802457,11.74530624,9.66849708,2118.926757,2010,3,114.5258498
66.7,25.9,1,87,898.315,11.5679753,9.787461544,7.647069455,1537.543225,2010,4,49.45299194
66.7,26.4,1,286,864.1725,27,29.12777778,17.04811513,405.1904282,2010,3,218.4562048
66.7,27.8,1,110,844.1375,21.22043753,16.55135,11.936259,986.2740523,2010,4,129.2084518
66.7,28.2,1,78,816.5525,13.54552369,10.7917324,8.283836164,1480.892671,2010,4,61.56112095
66.7,28.2,1,67,816.5525,12.53660539,10.00839819,7.793251204,1593.532494,2010,4,54.37035506
66.7,26.4,2,111,864.1725,13.88692152,20.42293969,15.56378167,423.9157871,2010,3,103.852905
66.7,26.9,1,78,831.42,21.71347255,12.92419428,9.637864187,1655.131283,2010,4,111.1566847
66.7,27.8,1,142,844.1375,16,20.81428571,14.39979602,470.2264756,2010,3,113.694524
66.7,28.2,1,44,816.5525,30.9297974,15.34610327,11.19677094,1672.210558,2010,3,178.7325491
66.7,26.4,2,128,864.1725,19.52802112,15.13525331,11.90762851,1085.397875,2010,3,115.9153615
66.8,24.6,1,71,905.96,11.86711751,12.20057518,9.156419895,1015.067097,2010,4,58.32314549
66.8,25,1,165,889.6375,9,34.725,15.40976908,95.03161705,2010,4,65.42205976
66.8,25.5,1,58,887.5825,18.95395218,5.978587482,5.44613461,6751.693554,2010,4,63.69564291
66.8,28.2,1,28,802.1725,15.67739308,13.5073564,9.990180412,1094.06531,2010,3,82.59168614
66.8,28.6,1,91,789.115,24.63609639,15.46398487,11.25864539,1311.714082,2010,3,142.99855
66.8,27.3,4,48,828.7475,6.509270529,18.14171261,14.61047264,251.8174805,2010,1,43.4201262
66.8,27.8,1,73,830.23,18.45882602,12.05988108,9.082257716,1615.950839,2010,3,90.14298711
66.9,26.4,1,77,825.49,21.56047492,19.16485201,13.69295594,747.407586,2010,4,147.1210419
66.9,26.9,1,65,809.54,14.01565946,9.796144227,7.658587452,1859.573354,2010,3,59.98614184
67,25.4,1,77,857.84,7.683612899,16.13446017,11.68888211,375.8086023,2010,5,45.98990131
67,25.5,1,71,863.0475,9.083838834,11.02470798,8.410162881,951.5800966,2010,4,41.76783623
67,28.2,1,53,782.7375,10.98377041,17.71178892,12.71348674,445.7965564,2010,4,70.46006174
67,28.7,4,45,783.925,25.95163442,8.980639829,8.515081661,4096.946331,2010,2,108.6039377
67,28.7,1,38,783.925,22.03805563,12.46298669,9.338922783,1806.504846,2010,3,110.022169
67,26.4,1,96,823.1025,19.17916221,11.9483296,8.994067221,1710.508995,2010,4,92.93767239
67.2,23.6,2,40,891.0575,8.001252753,11.45602672,9.459817322,776.2472457,2010,2,39.19131929
67.2,24,1,92,875.545,29.83369909,24.30475795,17.16667345,643.0350163,2010,3,246.1203119
67.2,24.1,1,129,875.545,12.22213688,11.18505415,8.447945047,1243.887431,2010,4,56.38241937
67.2,25,1,35,855.8,7.446865929,14.8727887,10.85336087,428.6460614,2010,4,41.94816049
67.2,28.7,1,106,758.0625,21.06799093,14.42494099,10.56953754,1289.15504,2010,4,116.1517773
67.2,25,1,64,855.8,33.18368514,16.53277488,11.97000232,1545.764142,2010,3,202.5554487
67.2,27.8,1,35,803.715,13.45114678,11.10977611,8.473720299,1387.58251,2010,3,62.21343278
67.2,27.8,1,91,803.715,7.810232221,9.857575016,7.67788589,1023.372834,2010,4,33.4891709
67.2,27.8,1,231,803.715,17,23.45454545,15.27869135,393.4639962,2010,4,126.5036112
67.2,28.2,1,25,785.815,9.81562687,10.41218511,8.030146909,1152.774599,2010,3,43.55216719
67.2,28.7,1,102,758.0625,25.42794102,16.90596516,12.18821033,1132.76905,2010,3,157.5275584
67.2,25.9,1,51,815.465,23.36675826,18.67079677,13.36691901,853.4594286,2010,3,156.2784917
67.4,24.5,1,76,839.505,9.078887063,23.56928764,16.62550856,208.0893335,2010,4,72.89221633
67.4,29.6,2,273,708.4625,9,26.17142857,14.26558676,167.3007044,2010,3,56.78772936
67.4,24.5,1,38,839.505,13.0359356,16.6858045,12.03868819,596.153397,2010,3,79.93895718
67.4,25,1,92,840.1725,18.81773612,21.01204672,14.91526076,542.6762025,2010,3,137.9169991
67.4,25.4,1,74,830.2375,10.24014072,12.82229106,9.552328828,793.0211702,2010,4,52.04679256
67.4,28.7,1,248,739.7425,21,30.02307692,16.22553132,296.6326937,2010,3,162.0526768
67.4,28.7,2,203,739.7425,13,20.12222222,14.69176607,408.7912481,2010,3,91.35639844
67.4,29.1,2,27,722.145,2.502179552,15.65929743,12.29932256,129.9224025,2010,3,15.28013479
67.4,25,1,65,840.1725,14.55471129,16.96023617,12.22537113,644.2433183,2010,4,90.39462412
67.4,27.3,1,59,796.8125,6.56745342,18.46577694,13.20806402,245.2290691,2010,4,43.48514154
67.4,27.8,1,69,789.1075,12.05193592,9.373292529,7.406621194,1746.556303,2010,4,50.30031206
67.4,28.7,2,288,739.7425,11,28.74444444,16.83506239,169.5098601,2010,3,81.47277078
67.4,26.8,1,110,817.22,10.67884298,16.82337541,12.08710942,480.4055839,2010,4,65.69172444
67.4,27.8,1,84,789.1075,18.43471547,14.82575146,10.84682899,1067.857069,2010,4,103.8006599
67.4,28.7,1,152,739.7425,6,35.36666667,15.93258787,61.07635498,2010,4,44.86394842
67.5,24.5,1,76,830.7525,10,20.8375,13.51152568,293.2370845,2010,5,67.14908739
67.5,24,1,90,837.235,17.30496038,21.34955525,15.13821407,483.3960124,2010,4,128.4161191
67.5,29.2,1,25,735.9575,7.003577712,6.233196327,5.556115361,2295.136176,2010,4,23.84568484
67.5,29.2,1,25,735.9575,8.222726871,6.965451505,5.965811348,2157.880734,2010,4,29.37125858
67.5,29.2,1,26,735.9575,5.046359409,10.44580807,8.047264516,588.8493674,2010,4,22.42713876
67.6,25.9,1,101,807.69,12.03032887,11.64977028,8.785475344,1128.633391,2010,4,57.22774098
67.6,26.4,1,43,795.36,16.45088502,12.88037312,9.593105707,1262.5323,2010,3,83.89918222
67.6,26.8,2,196,806.9225,18.13237057,20.36274519,15.46091305,556.7908009,2010,3,134.675887
67.6,28.3,1,95,747.94,10.22059673,16.53897492,11.92890966,475.7394808,2010,4,62.2004922
67.6,29.2,1,21,738.665,2.83154565,6.306271375,5.585521426,906.5429297,2010,4,9.674336037
67.7,23.5,1,38,828.2,8.831747057,16.7925049,12.09986454,398.7730255,2010,3,54.38304626
67.7,24,1,39,815.3325,13.13012919,12.37537179,9.262648198,1091.597689,2010,3,65.12114701
67.7,24.5,2,178,805.02,13.46494809,15.01532671,11.72041455,760.4054652,2010,2,78.67858955
67.7,25.4,1,94,813.555,15.10784169,12.30510242,9.212166607,1270.404659,2010,3,74.60496473
67.7,29.2,1,39,722.975,13.56920906,10.46488035,8.075848882,1577.597169,2010,4,60.47196176
67.7,25.9,1,117,799.4525,13.67063123,18.1052279,12.95195387,530.9953222,2010,4,89.05106284
67.7,25.9,4,102,799.4525,18,21.38461538,15.74148049,501.1638498,2010,3,126.4055908
67.7,26.4,2,288,795.36,17,28.78125,15.7389037,261.3001965,2010,2,116.4297822
67.7,28.2,1,55,745.88,7.173283217,15.03439866,10.96293635,404.0694092,2010,4,40.73960837
67.7,28.7,1,96,752.025,11.38659933,13.97936388,10.26603755,741.872612,2010,4,61.31112419
67.7,28.7,1,71,752.025,16.84821623,13.7858339,10.18074896,1128.750519,2010,4,90.12326334
67.9,24,1,41,804.1475,9.033992237,34.04311357,14.34242759,99.25017576,2010,3,61.70063345
67.9,24,1,48,804.1475,14.00619565,11.94493855,8.998671245,1249.863161,2010,3,67.89956739
67.9,29.2,1,127,721.615,19,26.425,15.95855538,346.4445451,2010,4,145.8730567
67.9,24.5,1,173,782.6375,18,24.85454545,16.61519664,370.997492,2010,3,143.9417703
67.9,24.5,1,169,782.6375,19,24.28888889,15.11713041,410.0609592,2010,3,139.7327289
67.9,25.4,1,83,807.735,21.14017197,13.67162909,10.1136508,1440.051751,2010,3,112.4832794
67.9,25.9,2,221,758.1775,15,27.15,15.69683788,259.0965975,2010,3,104.37506
67.9,28.7,1,337,746.0025,16,31.26666667,16.02365543,208.3852301,2010,3,121.6561156
67.9,25.9,2,201,758.1775,17,24.81666667,15.47755233,351.4569575,2010,3,119.6556387
67.9,26.4,2,181,767.395,13,26.225,17.65547909,240.6702877,2010,3,104.809382
67.9,26.4,2,186,767.395,11,19.98666667,13.10818417,350.6081965,2010,3,68.06386305
68.1,24.9,4,67,776.755,12.42111737,10.62119136,9.595196086,1401.923505,2010,3,57.39349418
68.1,25.4,1,88,751.405,12.23535615,18.70073461,13.35767425,445.4607049,2010,4,81.77483459
68.1,25.4,2,84,751.405,10.82898825,13.67057602,10.96837555,737.7757434,2010,3,60.01885139
68.1,26.4,1,43,832.0325,11.2626297,16.2332425,11.72067924,544.1759843,2010,4,67.55448051
68.1,26.8,1,42,757.3575,11.8943778,15.42457754,11.22031218,636.5394015,2010,3,68.84474096
68.1,26.8,1,83,757.3575,12.07590652,16.57562863,11.9783225,559.6156425,2010,4,73.74900317
68.1,25.4,1,96,751.405,10,26.3,16.5898825,184.0766159,2010,4,79.54610819
68.1,26.8,4,47,757.3575,7.753695302,10.6205169,9.588401553,875.2407723,2010,4,35.80406135
68.3,24.9,1,292,747.8825,9,25.67777778,11.82495216,173.7951913,2010,4,53.09474526
68.3,25.9,2,203,746.775,13,13.73636364,10.65767444,877.2228028,2010,3,69.78173937
68.3,26.3,1,237,748.515,14,20.76428571,11.5293468,413.4320704,2010,4,81.8611362
68.3,26.4,1,237,748.515,10,23.72,13.49086645,226.2980175,2010,3,66.55413777
68.3,26.8,1,107,733.8275,8,24.32,13.20448337,172.2157885,2010,5,52.16119747
68.3,26.8,2,243,733.8275,10,31.425,14.66608786,128.9316516,2010,3,61.2889373
68.3,27.8,1,247,732.9675,14,23.4625,13.30519031,323.8094978,2010,5,92.10550946
68.3,28.3,1,311,724.785,10,25.25714286,16.64364112,199.5913323,2010,4,80.00519982
